ASCII SCAN ANALOG DATA:			h3_2e.sac
DATE:	4/26/2012	TIME:	10:46:50 PM

Number of stored SCA cycles			1
Converted SCA cycle			1

INFO SCAN:		1
Data Titel	Countrate
  -8.42	0
  -8.41	0
  -8.39	0
  -8.38	0
  -8.36	0
  -8.34	0
  -8.33	0
  -8.31	0
  -8.30	0
  -8.28	0
  -8.27	0
  -8.25	0
  -8.23	0
  -8.22	0
  -8.20	0
  -8.19	0
  -8.17	0
  -8.16	0
  -8.14	0
  -8.13	0
  -8.11	0
  -8.09	0
  -8.08	0
  -8.06	0
  -8.05	0
  -8.03	0
  -8.02	0
  -8.00	0
  -7.98	0
  -7.97	0
  -7.95	0
  -7.94	0
  -7.92	0
  -7.91	0
  -7.89	0
  -7.88	0
  -7.86	0
  -7.84	0
  -7.83	0
  -7.81	0
  -7.80	0
  -7.78	0
  -7.77	0
  -7.75	0
  -7.73	0
  -7.72	0
  -7.70	0
  -7.69	0
  -7.67	0
  -7.66	0
  -7.64	0
  -7.63	0
  -7.61	0
  -7.59	0
  -7.58	0
  -7.56	0
  -7.55	0
  -7.53	0
  -7.52	0
  -7.50	0
  -7.48	0
  -7.47	0
  -7.45	0
  -7.44	0
  -7.42	0
  -7.41	0
  -7.39	0
  -7.38	0
  -7.36	0
  -7.34	0
  -7.33	0
  -7.31	0
  -7.30	0
  -7.28	0
  -7.27	0
  -7.25	0
  -7.23	0
  -7.22	0
  -7.20	0
  -7.19	0
  -7.17	0
  -7.16	0
  -7.14	0
  -7.13	0
  -7.11	0
  -7.09	0
  -7.08	0
  -7.06	0
  -7.05	0
  -7.03	0
  -7.02	0
  -7.00	0
  -6.98	0
  -6.97	0
  -6.95	0
  -6.94	0
  -6.92	0
  -6.91	0
  -6.89	0
  -6.88	0
  -6.86	0
  -6.84	0
  -6.83	0
  -6.81	0
  -6.80	0
  -6.78	0
  -6.77	0
  -6.75	0
  -6.73	0
  -6.72	0
  -6.70	0
  -6.69	0
  -6.67	0
  -6.66	0
  -6.64	0
  -6.63	0
  -6.61	0
  -6.59	0
  -6.58	0
  -6.56	0
  -6.55	0
  -6.53	0
  -6.52	0
  -6.50	0
  -6.48	0
  -6.47	0
  -6.45	0
  -6.44	0
  -6.42	0
  -6.41	0
  -6.39	0
  -6.38	0
  -6.36	0
  -6.34	0
  -6.33	0
  -6.31	0
  -6.30	0
  -6.28	0
  -6.27	0
  -6.25	0
  -6.23	0
  -6.22	0
  -6.20	0
  -6.19	0
  -6.17	0
  -6.16	0
  -6.14	0
  -6.13	0
  -6.11	0
  -6.09	0
  -6.08	0
  -6.06	0
  -6.05	0
  -6.03	0
  -6.02	0
  -6.00	0
  -5.98	0
  -5.97	0
  -5.95	0
  -5.94	0
  -5.92	0
  -5.91	0
  -5.89	0
  -5.88	0
  -5.86	0
  -5.84	0
  -5.83	0
  -5.81	0
  -5.80	0
  -5.78	0
  -5.77	0
  -5.75	0
  -5.73	0
  -5.72	0
  -5.70	0
  -5.69	0
  -5.67	0
  -5.66	0
  -5.64	0
  -5.63	0
  -5.61	0
  -5.59	0
  -5.58	0
  -5.56	0
  -5.55	0
  -5.53	0
  -5.52	0
  -5.50	0
  -5.48	0
  -5.47	0
  -5.45	0
  -5.44	0
  -5.42	0
  -5.41	0
  -5.39	0
  -5.38	0
  -5.36	0
  -5.34	0
  -5.33	0
  -5.31	0
  -5.30	0
  -5.28	0
  -5.27	0
  -5.25	0
  -5.23	0
  -5.22	0
  -5.20	0
  -5.19	0
  -5.17	0
  -5.16	0
  -5.14	0
  -5.13	0
  -5.11	0
  -5.09	0
  -5.08	0
  -5.06	0
  -5.05	0
  -5.03	0
  -5.02	0
  -5.00	0
  -4.98	0
  -4.97	0
  -4.95	0
  -4.94	0
  -4.92	0
  -4.91	0
  -4.89	0
  -4.88	0
  -4.86	0
  -4.84	0
  -4.83	0
  -4.81	0
  -4.80	0
  -4.78	0
  -4.77	0
  -4.75	0
  -4.73	0
  -4.72	0
  -4.70	0
  -4.69	0
  -4.67	0
  -4.66	0
  -4.64	0
  -4.63	0
  -4.61	0
  -4.59	0
  -4.58	0
  -4.56	0
  -4.55	0
  -4.53	0
  -4.52	0
  -4.50	0
  -4.48	0
  -4.47	0
  -4.45	0
  -4.44	0
  -4.42	0
  -4.41	0
  -4.39	0
  -4.38	0
  -4.36	0
  -4.34	0
  -4.33	0
  -4.31	0
  -4.30	0
  -4.28	0
  -4.27	0
  -4.25	0
  -4.23	0
  -4.22	0
  -4.20	0
  -4.19	0
  -4.17	0
  -4.16	0
  -4.14	0
  -4.13	0
  -4.11	0
  -4.09	0
  -4.08	0
  -4.06	0
  -4.05	0
  -4.03	0
  -4.02	0
  -4.00	0
  -3.98	0
  -3.97	0
  -3.95	0
  -3.94	0
  -3.92	0
  -3.91	0
  -3.89	0
  -3.88	0
  -3.86	0
  -3.84	0
  -3.83	0
  -3.81	0
  -3.80	0
  -3.78	0
  -3.77	0
  -3.75	0
  -3.73	0
  -3.72	0
  -3.70	0
  -3.69	0
  -3.67	0
  -3.66	0
  -3.64	0
  -3.63	0
  -3.61	0
  -3.59	0
  -3.58	0
  -3.56	0
  -3.55	0
  -3.53	0
  -3.52	0
  -3.50	0
  -3.48	0
  -3.47	0
  -3.45	0
  -3.44	0
  -3.42	0
  -3.41	0
  -3.39	0
  -3.38	0
  -3.36	0
  -3.34	0
  -3.33	0
  -3.31	0
  -3.30	0
  -3.28	0
  -3.27	0
  -3.25	0
  -3.23	0
  -3.22	0
  -3.20	0
  -3.19	0
  -3.17	0
  -3.16	0
  -3.14	0
  -3.13	0
  -3.11	0
  -3.09	0
  -3.08	0
  -3.06	0
  -3.05	0
  -3.03	0
  -3.02	0
  -3.00	0
  -2.98	0
  -2.97	0
  -2.95	0
  -2.94	0
  -2.92	0
  -2.91	0
  -2.89	0
  -2.88	31.9898
  -2.86	0
  -2.84	0
  -2.83	0
  -2.81	0
  -2.80	0
  -2.78	0
  -2.77	0
  -2.75	0
  -2.73	0
  -2.72	0
  -2.70	0
  -2.69	0
  -2.67	0
  -2.66	0
  -2.64	0
  -2.63	0
  -2.61	0
  -2.59	0
  -2.58	0
  -2.56	0
  -2.55	0
  -2.53	0
  -2.52	0
  -2.50	0
  -2.48	0
  -2.47	0
  -2.45	0
  -2.44	0
  -2.42	0
  -2.41	0
  -2.39	0
  -2.38	0
  -2.36	31.9898
  -2.34	0
  -2.33	0
  -2.31	0
  -2.30	0
  -2.28	0
  -2.27	0
  -2.25	0
  -2.23	0
  -2.22	0
  -2.20	0
  -2.19	0
  -2.17	0
  -2.16	0
  -2.14	0
  -2.13	0
  -2.11	0
  -2.09	0
  -2.08	0
  -2.06	0
  -2.05	0
  -2.03	0
  -2.02	0
  -2.00	0
  -1.98	0
  -1.97	0
  -1.95	0
  -1.94	0
  -1.92	0
  -1.91	0
  -1.89	0
  -1.88	0
  -1.86	0
  -1.84	0
  -1.83	0
  -1.81	0
  -1.80	0
  -1.78	0
  -1.77	0
  -1.75	0
  -1.73	0
  -1.72	0
  -1.70	0
  -1.69	0
  -1.67	0
  -1.66	0
  -1.64	0
  -1.63	0
  -1.61	0
  -1.59	0
  -1.58	0
  -1.56	0
  -1.55	0
  -1.53	0
  -1.52	0
  -1.50	0
  -1.48	0
  -1.47	0
  -1.45	0
  -1.44	0
  -1.42	0
  -1.41	0
  -1.39	0
  -1.38	0
  -1.36	0
  -1.34	0
  -1.33	0
  -1.31	0
  -1.30	0
  -1.28	0
  -1.27	0
  -1.25	0
  -1.23	0
  -1.22	0
  -1.20	0
  -1.19	0
  -1.17	0
  -1.16	0
  -1.14	0
  -1.13	0
  -1.11	0
  -1.09	0
  -1.08	0
  -1.06	0
  -1.05	0
  -1.03	0
  -1.02	0
  -1.00	0
  -0.98	0
  -0.97	0
  -0.95	0
  -0.94	0
  -0.92	0
  -0.91	0
  -0.89	0
  -0.88	0
  -0.86	0
  -0.84	0
  -0.83	0
  -0.81	31.9898
  -0.80	0
  -0.78	0
  -0.77	0
  -0.75	0
  -0.73	0
  -0.72	0
  -0.70	0
  -0.69	0
  -0.67	0
  -0.66	0
  -0.64	0
  -0.63	0
  -0.61	0
  -0.59	0
  -0.58	0
  -0.56	0
  -0.55	0
  -0.53	0
  -0.52	0
  -0.50	0
  -0.48	0
  -0.47	0
  -0.45	0
  -0.44	0
  -0.42	31.9898
  -0.41	0
  -0.39	0
  -0.38	0
  -0.36	0
  -0.34	0
  -0.33	0
  -0.31	0
  -0.30	0
  -0.28	0
  -0.27	0
  -0.25	0
  -0.23	0
  -0.22	0
  -0.20	0
  -0.19	0
  -0.17	0
  -0.16	0
  -0.14	0
  -0.13	0
  -0.11	0
  -0.09	0
  -0.08	0
  -0.06	0
  -0.05	0
  -0.03	0
  -0.02	31.9898
   0.00	0
   0.02	0
   0.03	31.9898
   0.05	31.9898
   0.06	0
   0.08	0
   0.09	0
   0.11	0
   0.13	0
   0.14	0
   0.16	0
   0.17	0
   0.19	0
   0.20	31.9898
   0.22	0
   0.23	0
   0.25	0
   0.27	0
   0.28	0
   0.30	0
   0.31	0
   0.33	31.9898
   0.34	31.9898
   0.36	0
   0.38	0
   0.39	0
   0.41	0
   0.42	0
   0.44	0
   0.45	0
   0.47	0
   0.48	0
   0.50	0
   0.52	0
   0.53	31.9898
   0.55	0
   0.56	31.9898
   0.58	31.9898
   0.59	0
   0.61	0
   0.63	31.9898
   0.64	31.9898
   0.66	0
   0.67	0
   0.69	0
   0.70	31.9898
   0.72	63.9795
   0.73	0
   0.75	0
   0.77	0
   0.78	0
   0.80	0
   0.81	0
   0.83	0
   0.84	0
   0.86	63.9795
   0.88	31.9898
   0.89	0
   0.91	0
   0.92	0
   0.94	0
   0.95	0
   0.97	31.9898
   0.98	31.9898
   1.00	0
   1.02	0
   1.03	0
   1.05	0
   1.06	0
   1.08	31.9898
   1.09	0
   1.11	0
   1.13	31.9898
   1.14	63.9795
   1.16	0
   1.17	0
   1.19	0
   1.20	0
   1.22	0
   1.23	0
   1.25	31.9898
   1.27	0
   1.28	0
   1.30	31.9898
   1.31	0
   1.33	31.9898
   1.34	31.9898
   1.36	0
   1.38	0
   1.39	0
   1.41	31.9898
   1.42	0
   1.44	0
   1.45	0
   1.47	31.9898
   1.48	0
   1.50	31.9898
   1.52	0
   1.53	0
   1.55	0
   1.56	0
   1.58	31.9898
   1.59	0
   1.61	31.9898
   1.63	0
   1.64	31.9898
   1.66	0
   1.67	0
   1.69	31.9898
   1.70	63.9795
   1.72	0
   1.73	31.9898
   1.75	63.9795
   1.77	63.9795
   1.78	0
   1.80	0
   1.81	0
   1.83	63.9795
   1.84	31.9898
   1.86	95.9693
   1.88	0
   1.89	0
   1.91	31.9898
   1.92	63.9795
   1.94	0
   1.95	31.9898
   1.97	0
   1.98	31.9898
   2.00	0
   2.02	63.9795
   2.03	63.9795
   2.05	95.9693
   2.06	31.9898
   2.08	31.9898
   2.09	63.9795
   2.11	127.959
   2.13	31.9898
   2.14	0
   2.16	31.9898
   2.17	0
   2.19	31.9898
   2.20	95.9693
   2.22	95.9693
   2.23	95.9693
   2.25	95.9693
   2.27	95.9693
   2.28	31.9898
   2.30	31.9898
   2.31	31.9898
   2.33	127.959
   2.34	191.939
   2.36	63.9795
   2.38	127.959
   2.39	63.9795
   2.41	95.9693
   2.42	63.9795
   2.44	191.939
   2.45	63.9795
   2.47	287.908
   2.48	191.939
   2.50	159.949
   2.52	159.949
   2.53	223.928
   2.55	223.928
   2.56	319.898
   2.58	191.939
   2.59	255.918
   2.61	127.959
   2.63	191.939
   2.64	255.918
   2.66	255.918
   2.67	351.888
   2.69	223.928
   2.70	543.826
   2.72	415.867
   2.73	351.888
   2.75	191.939
   2.77	479.847
   2.78	319.898
   2.80	511.836
   2.81	735.765
   2.83	671.785
   2.84	383.877
   2.86	607.806
   2.88	831.734
   2.89	511.836
   2.91	831.734
   2.92	1087.65
   2.94	1119.64
   2.95	1215.61
   2.97	1407.55
   2.98	1471.53
   3.00	1215.61
   3.02	2335.25
   3.03	1279.59
   3.05	1503.52
   3.06	2239.28
   3.08	2047.35
   3.09	2591.17
   3.11	3039.03
   3.13	3870.76
   3.14	3966.73
   3.16	5150.35
   3.17	5694.18
   3.19	5886.12
   3.20	8093.41
   3.22	9373
   3.23	11836.2
   3.25	14747.3
   3.27	16282.8
   3.28	21113.3
   3.30	25367.9
   3.31	34580.9
   3.33	42258.5
   3.34	52847.1
   3.36	64587.4
   3.38	81573.9
   3.39	104383
   3.41	126008
   3.42	167946
   3.44	204895
   3.45	246449
   3.47	291459
   3.48	348529
   3.50	414012
   3.52	458573
   3.53	550640
   3.55	615739
   3.56	726808
   3.58	780135
   3.59	892003
   3.61	975144
   3.63	1.04658E+006
   3.64	1.1412E+006
   3.66	1.2048E+006
   3.67	1.30893E+006
   3.69	1.36132E+006
   3.70	1.43263E+006
   3.72	1.47047E+006
   3.73	1.53826E+006
   3.75	1.59357E+006
   3.77	1.6214E+006
   3.78	1.6873E+006
   3.80	1.72265E+006
   3.81	1.76344E+006
   3.83	1.77594E+006
   3.84	1.79056E+006
   3.86	1.79591E+006
   3.88	1.79917E+006
   3.89	1.77937E+006
   3.91	1.80019E+006
   3.92	1.77828E+006
   3.94	1.77281E+006
   3.95	1.73263E+006
   3.97	1.70499E+006
   3.98	1.68052E+006
   4.00	1.63106E+006
   4.02	1.59821E+006
   4.03	1.52614E+006
   4.05	1.49488E+006
   4.06	1.42329E+006
   4.08	1.37434E+006
   4.09	1.32351E+006
   4.11	1.28285E+006
   4.13	1.2414E+006
   4.14	1.17559E+006
   4.16	1.12313E+006
   4.17	1.06644E+006
   4.19	1.01913E+006
   4.20	953391
   4.22	924824
   4.23	900608
   4.25	847249
   4.27	809757
   4.28	773673
   4.30	758957
   4.31	717243
   4.33	704479
   4.34	683270
   4.36	661932
   4.38	640915
   4.39	621337
   4.41	614268
   4.42	596481
   4.44	586533
   4.45	573225
   4.47	567211
   4.48	557678
   4.50	559821
   4.52	548241
   4.53	536692
   4.55	543666
   4.56	540179
   4.58	541715
   4.59	537524
   4.61	535413
   4.63	540179
   4.64	538740
   4.66	548561
   4.67	540787
   4.69	552271
   4.70	565355
   4.72	564971
   4.73	567787
   4.75	588452
   4.77	587716
   4.78	595522
   4.80	598625
   4.81	612220
   4.83	620762
   4.84	623577
   4.86	627287
   4.88	625976
   4.89	634869
   4.91	624152
   4.92	624089
   4.94	620314
   4.95	612028
   4.97	589284
   4.98	576520
   5.00	555342
   5.02	537652
   5.03	507454
   5.05	490915
   5.06	467275
   5.08	435221
   5.09	414939
   5.11	377959
   5.13	359117
   5.14	318778
   5.16	297025
   5.17	259885
   5.19	244370
   5.20	218458
   5.22	192674
   5.23	167882
   5.25	135605
   5.27	121817
   5.28	95649.4
   5.30	82277.7
   5.31	71433.2
   5.33	56174
   5.34	46993
   5.36	31286
   5.38	26967.4
   5.39	18906
   5.41	16314.8
   5.42	11132.4
   5.44	9404.99
   5.45	6941.78
   5.47	4062.7
   5.48	3262.96
   5.50	2303.26
   5.52	2079.34
   5.53	1023.67
   5.55	1055.66
   5.56	863.724
   5.58	319.898
   5.59	191.939
   5.61	63.9795
   5.63	63.9795
   5.64	31.9898
   5.66	95.9693
   5.67	31.9898
   5.69	63.9795
   5.70	0
   5.72	0
   5.73	0
   5.75	0
   5.77	31.9898
   5.78	0
   5.80	0
   5.81	0
   5.83	0
   5.84	0
   5.86	0
   5.88	0
   5.89	0
   5.91	0
   5.92	0
   5.94	0
   5.95	0
   5.97	0
   5.98	0
   6.00	0
   6.02	0
   6.03	0
   6.05	0
   6.06	0
   6.08	0
   6.09	0
   6.11	0
   6.13	0
   6.14	0
   6.16	0
   6.17	0
   6.19	0
   6.20	0
   6.22	0
   6.23	0
   6.25	0
   6.27	0
   6.28	0
   6.30	0
   6.31	0
   6.33	0
   6.34	0
   6.36	0
   6.38	0
   6.39	0
   6.41	0
   6.42	0
   6.44	0
   6.45	0
   6.47	0
   6.48	0
   6.50	0
   6.52	0
   6.53	0
   6.55	0
   6.56	0
   6.58	0
   6.59	0
   6.61	0
   6.63	0
   6.64	0
   6.66	0
   6.67	0
   6.69	0
   6.70	0
   6.72	0
   6.73	0
   6.75	0
   6.77	0
   6.78	0
   6.80	0
   6.81	0
   6.83	0
   6.84	0
   6.86	0
   6.88	0
   6.89	0
   6.91	0
   6.92	0
   6.94	0
   6.95	0
   6.97	0
   6.98	0
?	?
