ASCII SCAN ANALOG DATA:			h3_2_5e.sac
DATE:	4/26/2012	TIME:	10:38:14 PM

Number of stored SCA cycles			1
Converted SCA cycle			1

INFO SCAN:		1
Data Titel	Countrate
  -8.42	0
  -8.41	0
  -8.39	0
  -8.38	0
  -8.36	0
  -8.34	0
  -8.33	0
  -8.31	0
  -8.30	0
  -8.28	0
  -8.27	0
  -8.25	0
  -8.23	0
  -8.22	0
  -8.20	0
  -8.19	0
  -8.17	0
  -8.16	0
  -8.14	0
  -8.13	0
  -8.11	0
  -8.09	0
  -8.08	0
  -8.06	0
  -8.05	0
  -8.03	0
  -8.02	0
  -8.00	0
  -7.98	0
  -7.97	0
  -7.95	0
  -7.94	0
  -7.92	0
  -7.91	0
  -7.89	0
  -7.88	0
  -7.86	0
  -7.84	0
  -7.83	0
  -7.81	0
  -7.80	0
  -7.78	0
  -7.77	0
  -7.75	0
  -7.73	0
  -7.72	0
  -7.70	0
  -7.69	0
  -7.67	0
  -7.66	0
  -7.64	0
  -7.63	0
  -7.61	0
  -7.59	0
  -7.58	0
  -7.56	0
  -7.55	0
  -7.53	0
  -7.52	0
  -7.50	0
  -7.48	0
  -7.47	0
  -7.45	0
  -7.44	0
  -7.42	31.9898
  -7.41	0
  -7.39	0
  -7.38	0
  -7.36	0
  -7.34	0
  -7.33	0
  -7.31	31.9898
  -7.30	0
  -7.28	0
  -7.27	0
  -7.25	0
  -7.23	0
  -7.22	0
  -7.20	0
  -7.19	0
  -7.17	0
  -7.16	0
  -7.14	0
  -7.13	0
  -7.11	0
  -7.09	0
  -7.08	0
  -7.06	0
  -7.05	31.9898
  -7.03	0
  -7.02	0
  -7.00	0
  -6.98	0
  -6.97	0
  -6.95	0
  -6.94	0
  -6.92	0
  -6.91	0
  -6.89	0
  -6.88	0
  -6.86	0
  -6.84	0
  -6.83	31.9898
  -6.81	0
  -6.80	0
  -6.78	31.9898
  -6.77	0
  -6.75	0
  -6.73	0
  -6.72	0
  -6.70	0
  -6.69	0
  -6.67	0
  -6.66	0
  -6.64	0
  -6.63	0
  -6.61	0
  -6.59	0
  -6.58	0
  -6.56	0
  -6.55	0
  -6.53	0
  -6.52	0
  -6.50	0
  -6.48	0
  -6.47	0
  -6.45	0
  -6.44	0
  -6.42	0
  -6.41	0
  -6.39	0
  -6.38	0
  -6.36	0
  -6.34	0
  -6.33	0
  -6.31	0
  -6.30	0
  -6.28	0
  -6.27	0
  -6.25	0
  -6.23	0
  -6.22	0
  -6.20	0
  -6.19	0
  -6.17	0
  -6.16	0
  -6.14	0
  -6.13	0
  -6.11	0
  -6.09	0
  -6.08	0
  -6.06	0
  -6.05	0
  -6.03	0
  -6.02	0
  -6.00	0
  -5.98	0
  -5.97	0
  -5.95	0
  -5.94	0
  -5.92	0
  -5.91	0
  -5.89	0
  -5.88	0
  -5.86	0
  -5.84	0
  -5.83	0
  -5.81	31.9898
  -5.80	0
  -5.78	0
  -5.77	0
  -5.75	0
  -5.73	0
  -5.72	0
  -5.70	0
  -5.69	0
  -5.67	0
  -5.66	0
  -5.64	0
  -5.63	0
  -5.61	0
  -5.59	0
  -5.58	0
  -5.56	0
  -5.55	0
  -5.53	0
  -5.52	0
  -5.50	0
  -5.48	0
  -5.47	0
  -5.45	0
  -5.44	0
  -5.42	0
  -5.41	0
  -5.39	0
  -5.38	0
  -5.36	0
  -5.34	0
  -5.33	0
  -5.31	0
  -5.30	0
  -5.28	0
  -5.27	0
  -5.25	0
  -5.23	0
  -5.22	0
  -5.20	0
  -5.19	31.9898
  -5.17	0
  -5.16	0
  -5.14	0
  -5.13	0
  -5.11	0
  -5.09	0
  -5.08	31.9898
  -5.06	0
  -5.05	0
  -5.03	0
  -5.02	0
  -5.00	0
  -4.98	0
  -4.97	0
  -4.95	0
  -4.94	0
  -4.92	0
  -4.91	0
  -4.89	0
  -4.88	0
  -4.86	0
  -4.84	0
  -4.83	0
  -4.81	0
  -4.80	0
  -4.78	0
  -4.77	0
  -4.75	0
  -4.73	0
  -4.72	0
  -4.70	0
  -4.69	0
  -4.67	0
  -4.66	0
  -4.64	0
  -4.63	0
  -4.61	0
  -4.59	0
  -4.58	0
  -4.56	0
  -4.55	0
  -4.53	0
  -4.52	0
  -4.50	0
  -4.48	0
  -4.47	31.9898
  -4.45	0
  -4.44	0
  -4.42	0
  -4.41	31.9898
  -4.39	0
  -4.38	0
  -4.36	0
  -4.34	0
  -4.33	0
  -4.31	0
  -4.30	31.9898
  -4.28	0
  -4.27	0
  -4.25	0
  -4.23	0
  -4.22	0
  -4.20	0
  -4.19	0
  -4.17	0
  -4.16	0
  -4.14	0
  -4.13	0
  -4.11	0
  -4.09	0
  -4.08	0
  -4.06	0
  -4.05	0
  -4.03	0
  -4.02	0
  -4.00	0
  -3.98	0
  -3.97	0
  -3.95	0
  -3.94	0
  -3.92	0
  -3.91	63.9795
  -3.89	0
  -3.88	0
  -3.86	0
  -3.84	0
  -3.83	0
  -3.81	0
  -3.80	31.9898
  -3.78	0
  -3.77	0
  -3.75	0
  -3.73	0
  -3.72	0
  -3.70	0
  -3.69	31.9898
  -3.67	0
  -3.66	31.9898
  -3.64	31.9898
  -3.63	0
  -3.61	0
  -3.59	0
  -3.58	0
  -3.56	31.9898
  -3.55	0
  -3.53	0
  -3.52	0
  -3.50	0
  -3.48	31.9898
  -3.47	0
  -3.45	0
  -3.44	0
  -3.42	0
  -3.41	31.9898
  -3.39	0
  -3.38	31.9898
  -3.36	0
  -3.34	0
  -3.33	31.9898
  -3.31	0
  -3.30	0
  -3.28	0
  -3.27	0
  -3.25	0
  -3.23	31.9898
  -3.22	0
  -3.20	0
  -3.19	31.9898
  -3.17	63.9795
  -3.16	0
  -3.14	31.9898
  -3.13	0
  -3.11	0
  -3.09	0
  -3.08	31.9898
  -3.06	0
  -3.05	0
  -3.03	0
  -3.02	0
  -3.00	0
  -2.98	0
  -2.97	0
  -2.95	0
  -2.94	0
  -2.92	0
  -2.91	31.9898
  -2.89	0
  -2.88	0
  -2.86	63.9795
  -2.84	31.9898
  -2.83	0
  -2.81	0
  -2.80	31.9898
  -2.78	0
  -2.77	0
  -2.75	0
  -2.73	0
  -2.72	31.9898
  -2.70	0
  -2.69	63.9795
  -2.67	0
  -2.66	63.9795
  -2.64	31.9898
  -2.63	0
  -2.61	0
  -2.59	31.9898
  -2.58	0
  -2.56	31.9898
  -2.55	0
  -2.53	31.9898
  -2.52	31.9898
  -2.50	0
  -2.48	0
  -2.47	31.9898
  -2.45	0
  -2.44	0
  -2.42	0
  -2.41	0
  -2.39	0
  -2.38	0
  -2.36	0
  -2.34	63.9795
  -2.33	31.9898
  -2.31	0
  -2.30	0
  -2.28	0
  -2.27	0
  -2.25	0
  -2.23	31.9898
  -2.22	0
  -2.20	0
  -2.19	0
  -2.17	0
  -2.16	0
  -2.14	0
  -2.13	31.9898
  -2.11	31.9898
  -2.09	31.9898
  -2.08	0
  -2.06	0
  -2.05	31.9898
  -2.03	31.9898
  -2.02	63.9795
  -2.00	0
  -1.98	0
  -1.97	63.9795
  -1.95	0
  -1.94	0
  -1.92	31.9898
  -1.91	31.9898
  -1.89	31.9898
  -1.88	0
  -1.86	31.9898
  -1.84	0
  -1.83	31.9898
  -1.81	0
  -1.80	0
  -1.78	31.9898
  -1.77	31.9898
  -1.75	0
  -1.73	0
  -1.72	63.9795
  -1.70	0
  -1.69	0
  -1.67	31.9898
  -1.66	31.9898
  -1.64	0
  -1.63	63.9795
  -1.61	63.9795
  -1.59	31.9898
  -1.58	0
  -1.56	31.9898
  -1.55	63.9795
  -1.53	31.9898
  -1.52	31.9898
  -1.50	0
  -1.48	0
  -1.47	63.9795
  -1.45	0
  -1.44	0
  -1.42	0
  -1.41	63.9795
  -1.39	95.9693
  -1.38	0
  -1.36	0
  -1.34	31.9898
  -1.33	0
  -1.31	0
  -1.30	63.9795
  -1.28	31.9898
  -1.27	31.9898
  -1.25	31.9898
  -1.23	31.9898
  -1.22	0
  -1.20	0
  -1.19	0
  -1.17	31.9898
  -1.16	63.9795
  -1.14	31.9898
  -1.13	31.9898
  -1.11	95.9693
  -1.09	127.959
  -1.08	31.9898
  -1.06	31.9898
  -1.05	31.9898
  -1.03	31.9898
  -1.02	63.9795
  -1.00	0
  -0.98	95.9693
  -0.97	63.9795
  -0.95	31.9898
  -0.94	95.9693
  -0.92	0
  -0.91	63.9795
  -0.89	63.9795
  -0.88	31.9898
  -0.86	31.9898
  -0.84	127.959
  -0.83	95.9693
  -0.81	95.9693
  -0.80	95.9693
  -0.78	31.9898
  -0.77	63.9795
  -0.75	95.9693
  -0.73	31.9898
  -0.72	31.9898
  -0.70	223.928
  -0.69	127.959
  -0.67	31.9898
  -0.66	95.9693
  -0.64	63.9795
  -0.63	95.9693
  -0.61	127.959
  -0.59	95.9693
  -0.58	31.9898
  -0.56	127.959
  -0.55	95.9693
  -0.53	127.959
  -0.52	31.9898
  -0.50	31.9898
  -0.48	63.9795
  -0.47	95.9693
  -0.45	127.959
  -0.44	63.9795
  -0.42	159.949
  -0.41	127.959
  -0.39	95.9693
  -0.38	31.9898
  -0.36	31.9898
  -0.34	191.939
  -0.33	159.949
  -0.31	159.949
  -0.30	95.9693
  -0.28	127.959
  -0.27	127.959
  -0.25	223.928
  -0.23	127.959
  -0.22	159.949
  -0.20	31.9898
  -0.19	127.959
  -0.17	127.959
  -0.16	127.959
  -0.14	223.928
  -0.13	159.949
  -0.11	319.898
  -0.09	351.888
  -0.08	223.928
  -0.06	223.928
  -0.05	255.918
  -0.03	255.918
  -0.02	255.918
   0.00	255.918
   0.02	447.857
   0.03	479.847
   0.05	383.877
   0.06	319.898
   0.08	287.908
   0.09	287.908
   0.11	319.898
   0.13	351.888
   0.14	223.928
   0.16	287.908
   0.17	191.939
   0.19	383.877
   0.20	415.867
   0.22	479.847
   0.23	415.867
   0.25	351.888
   0.27	607.806
   0.28	511.836
   0.30	319.898
   0.31	479.847
   0.33	607.806
   0.34	511.836
   0.36	479.847
   0.38	639.795
   0.39	927.703
   0.41	703.775
   0.42	831.734
   0.44	959.693
   0.45	1183.62
   0.47	1055.66
   0.48	1279.59
   0.50	959.693
   0.52	1087.65
   0.53	1311.58
   0.55	1407.55
   0.56	1247.6
   0.58	1375.56
   0.59	1375.56
   0.61	1215.61
   0.63	1695.46
   0.64	1695.46
   0.66	2143.31
   0.67	2367.24
   0.69	2111.32
   0.70	1855.41
   0.72	2399.23
   0.73	3103.01
   0.75	2463.21
   0.77	2527.19
   0.78	2815.1
   0.80	4222.65
   0.81	3838.77
   0.83	4030.71
   0.84	4606.53
   0.86	5022.39
   0.88	6110.05
   0.89	6046.07
   0.91	7229.69
   0.92	7389.64
   0.94	8413.31
   0.95	9788.87
   0.97	11452.3
   0.98	12636
   1.00	13403.7
   1.02	14907.2
   1.03	18746
   1.05	22072.9
   1.06	23256.6
   1.08	28023
   1.09	32085.7
   1.11	40691
   1.13	46449.1
   1.14	53199
   1.16	63499.7
   1.17	75048
   1.19	94881.7
   1.20	107582
   1.22	130326
   1.23	159405
   1.25	180966
   1.27	217850
   1.28	257230
   1.30	307198
   1.31	350608
   1.33	402879
   1.34	466827
   1.36	513340
   1.38	581862
   1.39	642739
   1.41	704095
   1.42	772585
   1.44	838100
   1.45	894946
   1.47	954735
   1.48	1.0127E+006
   1.50	1.06328E+006
   1.52	1.11603E+006
   1.53	1.1508E+006
   1.55	1.20733E+006
   1.56	1.24069E+006
   1.58	1.28212E+006
   1.59	1.31449E+006
   1.61	1.3587E+006
   1.63	1.37323E+006
   1.64	1.3968E+006
   1.66	1.42031E+006
   1.67	1.42124E+006
   1.69	1.42086E+006
   1.70	1.4158E+006
   1.72	1.40205E+006
   1.73	1.38397E+006
   1.75	1.37476E+006
   1.77	1.32409E+006
   1.78	1.30733E+006
   1.80	1.25864E+006
   1.81	1.23154E+006
   1.83	1.1754E+006
   1.84	1.13951E+006
   1.86	1.09536E+006
   1.88	1.0436E+006
   1.89	987684
   1.91	942899
   1.92	886757
   1.94	845586
   1.95	803423
   1.97	755726
   1.98	706014
   2.00	671785
   2.02	650800
   2.03	612412
   2.05	577383
   2.06	565899
   2.08	548145
   2.09	522457
   2.11	516923
   2.13	495138
   2.14	482726
   2.16	455438
   2.17	458957
   2.19	442547
   2.20	426008
   2.22	412444
   2.23	394562
   2.25	388868
   2.27	365611
   2.28	348816
   2.30	328407
   2.31	308733
   2.33	293730
   2.34	272041
   2.36	249040
   2.38	229751
   2.39	217658
   2.41	190019
   2.42	178503
   2.44	158893
   2.45	146033
   2.47	131190
   2.48	109373
   2.50	96225.2
   2.52	78630.9
   2.53	69577.8
   2.55	58285.4
   2.56	48528.5
   2.58	39827.3
   2.59	31445.9
   2.61	24056.3
   2.63	19001.9
   2.64	14747.3
   2.66	10812.5
   2.67	8957.14
   2.69	6525.91
   2.70	4958.41
   2.72	3326.94
   2.73	2079.34
   2.75	1503.52
   2.77	927.703
   2.78	735.765
   2.80	543.826
   2.81	223.928
   2.83	191.939
   2.84	127.959
   2.86	95.9693
   2.88	31.9898
   2.89	0
   2.91	0
   2.92	31.9898
   2.94	0
   2.95	0
   2.97	0
   2.98	0
?	?
