ASCII SCAN ANALOG DATA:			h1_2.sac
DATE:	4/26/2012	TIME:	08:45:09 PM

Number of stored SCA cycles			1
Converted SCA cycle			1

INFO SCAN:		1
Data Titel	Countrate
  -8.56	63.9795
  -8.55	0
  -8.53	63.9795
  -8.52	63.9795
  -8.50	0
  -8.48	0
  -8.47	0
  -8.45	0
  -8.44	0
  -8.42	95.9693
  -8.41	63.9795
  -8.39	0
  -8.38	0
  -8.36	31.9898
  -8.34	31.9898
  -8.33	63.9795
  -8.31	31.9898
  -8.30	0
  -8.28	0
  -8.27	0
  -8.25	0
  -8.23	0
  -8.22	63.9795
  -8.20	63.9795
  -8.19	95.9693
  -8.17	95.9693
  -8.16	63.9795
  -8.14	31.9898
  -8.13	63.9795
  -8.11	63.9795
  -8.09	0
  -8.08	0
  -8.06	0
  -8.05	63.9795
  -8.03	0
  -8.02	31.9898
  -8.00	95.9693
  -7.98	0
  -7.97	0
  -7.95	95.9693
  -7.94	0
  -7.92	31.9898
  -7.91	31.9898
  -7.89	0
  -7.88	31.9898
  -7.86	0
  -7.84	0
  -7.83	31.9898
  -7.81	31.9898
  -7.80	0
  -7.78	127.959
  -7.77	0
  -7.75	127.959
  -7.73	95.9693
  -7.72	31.9898
  -7.70	31.9898
  -7.69	0
  -7.67	0
  -7.66	95.9693
  -7.64	31.9898
  -7.63	63.9795
  -7.61	63.9795
  -7.59	159.949
  -7.58	0
  -7.56	31.9898
  -7.55	31.9898
  -7.53	31.9898
  -7.52	31.9898
  -7.50	0
  -7.48	95.9693
  -7.47	0
  -7.45	31.9898
  -7.44	0
  -7.42	0
  -7.41	31.9898
  -7.39	63.9795
  -7.38	31.9898
  -7.36	31.9898
  -7.34	127.959
  -7.33	31.9898
  -7.31	0
  -7.30	63.9795
  -7.28	31.9898
  -7.27	31.9898
  -7.25	0
  -7.23	95.9693
  -7.22	95.9693
  -7.20	31.9898
  -7.19	63.9795
  -7.17	0
  -7.16	31.9898
  -7.14	0
  -7.13	0
  -7.11	63.9795
  -7.09	63.9795
  -7.08	63.9795
  -7.06	31.9898
  -7.05	127.959
  -7.03	31.9898
  -7.02	127.959
  -7.00	95.9693
  -6.98	0
  -6.97	31.9898
  -6.95	63.9795
  -6.94	95.9693
  -6.92	0
  -6.91	63.9795
  -6.89	31.9898
  -6.88	63.9795
  -6.86	95.9693
  -6.84	63.9795
  -6.83	159.949
  -6.81	31.9898
  -6.80	63.9795
  -6.78	127.959
  -6.77	63.9795
  -6.75	31.9898
  -6.73	31.9898
  -6.72	63.9795
  -6.70	31.9898
  -6.69	63.9795
  -6.67	127.959
  -6.66	63.9795
  -6.64	63.9795
  -6.63	127.959
  -6.61	95.9693
  -6.59	95.9693
  -6.58	63.9795
  -6.56	95.9693
  -6.55	95.9693
  -6.53	95.9693
  -6.52	31.9898
  -6.50	63.9795
  -6.48	95.9693
  -6.47	63.9795
  -6.45	191.939
  -6.44	127.959
  -6.42	31.9898
  -6.41	127.959
  -6.39	0
  -6.38	31.9898
  -6.36	127.959
  -6.34	0
  -6.33	127.959
  -6.31	31.9898
  -6.30	127.959
  -6.28	95.9693
  -6.27	63.9795
  -6.25	159.949
  -6.23	31.9898
  -6.22	159.949
  -6.20	63.9795
  -6.19	31.9898
  -6.17	159.949
  -6.16	31.9898
  -6.14	31.9898
  -6.13	159.949
  -6.11	31.9898
  -6.09	63.9795
  -6.08	63.9795
  -6.06	31.9898
  -6.05	95.9693
  -6.03	223.928
  -6.02	0
  -6.00	159.949
  -5.98	63.9795
  -5.97	95.9693
  -5.95	127.959
  -5.94	191.939
  -5.92	95.9693
  -5.91	95.9693
  -5.89	63.9795
  -5.88	63.9795
  -5.86	63.9795
  -5.84	159.949
  -5.83	95.9693
  -5.81	31.9898
  -5.80	95.9693
  -5.78	191.939
  -5.77	95.9693
  -5.75	63.9795
  -5.73	127.959
  -5.72	63.9795
  -5.70	127.959
  -5.69	31.9898
  -5.67	223.928
  -5.66	95.9693
  -5.64	159.949
  -5.63	159.949
  -5.61	95.9693
  -5.59	95.9693
  -5.58	95.9693
  -5.56	191.939
  -5.55	95.9693
  -5.53	95.9693
  -5.52	191.939
  -5.50	127.959
  -5.48	159.949
  -5.47	31.9898
  -5.45	191.939
  -5.44	95.9693
  -5.42	159.949
  -5.41	191.939
  -5.39	127.959
  -5.38	159.949
  -5.36	127.959
  -5.34	191.939
  -5.33	63.9795
  -5.31	159.949
  -5.30	223.928
  -5.28	127.959
  -5.27	287.908
  -5.25	223.928
  -5.23	191.939
  -5.22	223.928
  -5.20	287.908
  -5.19	383.877
  -5.17	255.918
  -5.16	127.959
  -5.14	159.949
  -5.13	223.928
  -5.11	95.9693
  -5.09	159.949
  -5.08	191.939
  -5.06	255.918
  -5.05	159.949
  -5.03	159.949
  -5.02	191.939
  -5.00	159.949
  -4.98	255.918
  -4.97	255.918
  -4.95	223.928
  -4.94	255.918
  -4.92	191.939
  -4.91	95.9693
  -4.89	159.949
  -4.88	159.949
  -4.86	447.857
  -4.84	255.918
  -4.83	287.908
  -4.81	255.918
  -4.80	223.928
  -4.78	319.898
  -4.77	415.867
  -4.75	191.939
  -4.73	159.949
  -4.72	319.898
  -4.70	223.928
  -4.69	255.918
  -4.67	383.877
  -4.66	223.928
  -4.64	223.928
  -4.63	287.908
  -4.61	159.949
  -4.59	191.939
  -4.58	223.928
  -4.56	415.867
  -4.55	287.908
  -4.53	415.867
  -4.52	479.847
  -4.50	287.908
  -4.48	447.857
  -4.47	351.888
  -4.45	287.908
  -4.44	63.9795
  -4.42	479.847
  -4.41	383.877
  -4.39	447.857
  -4.38	415.867
  -4.36	383.877
  -4.34	351.888
  -4.33	447.857
  -4.31	383.877
  -4.30	383.877
  -4.28	575.816
  -4.27	575.816
  -4.25	511.836
  -4.23	671.785
  -4.22	671.785
  -4.20	511.836
  -4.19	575.816
  -4.17	543.826
  -4.16	735.765
  -4.14	575.816
  -4.13	575.816
  -4.11	767.755
  -4.09	607.806
  -4.08	575.816
  -4.06	543.826
  -4.05	575.816
  -4.03	703.775
  -4.02	511.836
  -4.00	639.795
  -3.98	735.765
  -3.97	1247.6
  -3.95	1023.67
  -3.94	863.724
  -3.92	1183.62
  -3.91	959.693
  -3.89	959.693
  -3.88	1119.64
  -3.86	1247.6
  -3.84	1119.64
  -3.83	1343.57
  -3.81	1279.59
  -3.80	1599.49
  -3.78	1087.65
  -3.77	1503.52
  -3.75	2047.35
  -3.73	1823.42
  -3.72	1919.39
  -3.70	1983.37
  -3.69	2015.36
  -3.67	2207.29
  -3.66	2239.28
  -3.64	2879.08
  -3.63	2719.13
  -3.61	2815.1
  -3.59	2783.11
  -3.58	3358.93
  -3.56	3422.91
  -3.55	3039.03
  -3.53	3230.97
  -3.52	3806.78
  -3.50	4030.71
  -3.48	3902.75
  -3.47	4670.51
  -3.45	4638.52
  -3.44	4190.66
  -3.42	5086.37
  -3.41	5214.33
  -3.39	5054.38
  -3.38	5118.36
  -3.36	5694.18
  -3.34	6238.01
  -3.33	6238.01
  -3.31	5630.2
  -3.30	6142.04
  -3.28	6142.04
  -3.27	6781.83
  -3.25	7517.6
  -3.23	6781.83
  -3.22	7069.74
  -3.20	5854.13
  -3.19	6301.99
  -3.17	6525.91
  -3.16	6589.89
  -3.14	6877.8
  -3.13	6110.05
  -3.11	6749.84
  -3.09	6973.77
  -3.08	6078.06
  -3.06	6493.92
  -3.05	7005.76
  -3.03	5886.12
  -3.02	6493.92
  -3.00	6333.98
  -2.98	6142.04
  -2.97	6238.01
  -2.95	5630.2
  -2.94	5150.35
  -2.92	5022.39
  -2.91	4734.49
  -2.89	4830.46
  -2.88	4574.54
  -2.86	3998.72
  -2.84	4862.45
  -2.83	3518.88
  -2.81	3135
  -2.80	3870.76
  -2.78	3742.8
  -2.77	3486.89
  -2.75	2719.13
  -2.73	2527.19
  -2.72	2783.11
  -2.70	2111.32
  -2.69	2559.18
  -2.67	2143.31
  -2.66	2335.25
  -2.64	1727.45
  -2.63	1567.5
  -2.61	1695.46
  -2.59	1791.43
  -2.58	1727.45
  -2.56	1087.65
  -2.55	959.693
  -2.53	1087.65
  -2.52	991.683
  -2.50	895.714
  -2.48	991.683
  -2.47	575.816
  -2.45	543.826
  -2.44	607.806
  -2.42	639.795
  -2.41	223.928
  -2.39	223.928
  -2.38	447.857
  -2.36	191.939
  -2.34	95.9693
  -2.33	191.939
  -2.31	127.959
  -2.30	127.959
  -2.28	159.949
  -2.27	127.959
  -2.25	63.9795
  -2.23	31.9898
  -2.22	31.9898
  -2.20	31.9898
  -2.19	0
  -2.17	63.9795
  -2.16	0
  -2.14	0
  -2.13	0
  -2.11	0
  -2.09	31.9898
  -2.08	0
  -2.06	0
  -2.05	0
  -2.03	0
  -2.02	0
  -2.00	0
  -1.98	0
  -1.97	0
  -1.95	0
  -1.94	0
  -1.92	0
  -1.91	0
  -1.89	0
  -1.88	31.9898
  -1.86	0
  -1.84	0
  -1.83	0
  -1.81	0
  -1.80	0
  -1.78	31.9898
  -1.77	0
  -1.75	0
  -1.73	0
  -1.72	0
  -1.70	31.9898
  -1.69	0
  -1.67	0
  -1.66	0
  -1.64	0
  -1.63	0
  -1.61	0
  -1.59	0
  -1.58	0
  -1.56	0
  -1.55	0
  -1.53	0
  -1.52	0
  -1.50	0
  -1.48	0
  -1.47	0
  -1.45	0
  -1.44	0
  -1.42	0
  -1.41	0
  -1.39	0
  -1.38	0
  -1.36	31.9898
  -1.34	0
  -1.33	0
  -1.31	0
  -1.30	0
  -1.28	0
  -1.27	0
  -1.25	0
  -1.23	0
  -1.22	0
  -1.20	0
  -1.19	0
  -1.17	0
  -1.16	0
  -1.14	0
  -1.13	0
  -1.11	0
  -1.09	0
  -1.08	0
  -1.06	0
  -1.05	0
  -1.03	0
  -1.02	0
  -1.00	31.9898
  -0.98	0
  -0.97	0
  -0.95	0
  -0.94	0
  -0.92	0
  -0.91	63.9795
  -0.89	0
  -0.88	0
  -0.86	0
  -0.84	0
  -0.83	0
  -0.81	0
  -0.80	0
  -0.78	0
  -0.77	0
  -0.75	0
  -0.73	0
  -0.72	0
  -0.70	0
  -0.69	0
  -0.67	0
  -0.66	0
  -0.64	0
  -0.63	0
  -0.61	0
  -0.59	0
  -0.58	0
  -0.56	0
  -0.55	0
  -0.53	0
  -0.52	0
  -0.50	0
  -0.48	0
  -0.47	0
  -0.45	0
  -0.44	0
  -0.42	0
  -0.41	0
  -0.39	0
  -0.38	0
  -0.36	0
  -0.34	0
  -0.33	0
  -0.31	0
  -0.30	0
  -0.28	0
  -0.27	0
  -0.25	0
  -0.23	0
  -0.22	0
  -0.20	0
  -0.19	0
  -0.17	0
  -0.16	0
  -0.14	0
  -0.13	0
  -0.11	0
  -0.09	0
  -0.08	0
  -0.06	0
  -0.05	0
  -0.03	0
  -0.02	0
?	?
