ASCII SCAN ANALOG DATA:			h3_6.sac
DATE:	4/26/2012	TIME:	08:58:54 PM

Number of stored SCA cycles			1
Converted SCA cycle			1

INFO SCAN:		1
Data Titel	Countrate
  -8.42	0
  -8.41	0
  -8.39	0
  -8.38	0
  -8.36	0
  -8.34	0
  -8.33	0
  -8.31	0
  -8.30	0
  -8.28	0
  -8.27	0
  -8.25	0
  -8.23	0
  -8.22	0
  -8.20	0
  -8.19	0
  -8.17	0
  -8.16	0
  -8.14	0
  -8.13	0
  -8.11	0
  -8.09	0
  -8.08	0
  -8.06	0
  -8.05	0
  -8.03	0
  -8.02	31.9898
  -8.00	0
  -7.98	0
  -7.97	0
  -7.95	0
  -7.94	0
  -7.92	0
  -7.91	0
  -7.89	0
  -7.88	0
  -7.86	0
  -7.84	0
  -7.83	0
  -7.81	0
  -7.80	0
  -7.78	31.9898
  -7.77	0
  -7.75	0
  -7.73	0
  -7.72	0
  -7.70	0
  -7.69	0
  -7.67	0
  -7.66	31.9898
  -7.64	0
  -7.63	0
  -7.61	0
  -7.59	0
  -7.58	0
  -7.56	0
  -7.55	31.9898
  -7.53	0
  -7.52	0
  -7.50	0
  -7.48	0
  -7.47	0
  -7.45	0
  -7.44	0
  -7.42	0
  -7.41	0
  -7.39	0
  -7.38	0
  -7.36	0
  -7.34	0
  -7.33	31.9898
  -7.31	0
  -7.30	0
  -7.28	0
  -7.27	0
  -7.25	0
  -7.23	31.9898
  -7.22	0
  -7.20	0
  -7.19	0
  -7.17	0
  -7.16	0
  -7.14	31.9898
  -7.13	0
  -7.11	0
  -7.09	0
  -7.08	0
  -7.06	0
  -7.05	0
  -7.03	31.9898
  -7.02	0
  -7.00	0
  -6.98	0
  -6.97	31.9898
  -6.95	0
  -6.94	31.9898
  -6.92	31.9898
  -6.91	0
  -6.89	0
  -6.88	0
  -6.86	0
  -6.84	0
  -6.83	0
  -6.81	31.9898
  -6.80	0
  -6.78	0
  -6.77	0
  -6.75	0
  -6.73	0
  -6.72	31.9898
  -6.70	0
  -6.69	0
  -6.67	0
  -6.66	31.9898
  -6.64	0
  -6.63	31.9898
  -6.61	0
  -6.59	31.9898
  -6.58	63.9795
  -6.56	0
  -6.55	0
  -6.53	0
  -6.52	0
  -6.50	31.9898
  -6.48	95.9693
  -6.47	0
  -6.45	31.9898
  -6.44	0
  -6.42	0
  -6.41	0
  -6.39	31.9898
  -6.38	0
  -6.36	0
  -6.34	0
  -6.33	0
  -6.31	0
  -6.30	0
  -6.28	0
  -6.27	0
  -6.25	0
  -6.23	0
  -6.22	0
  -6.20	0
  -6.19	31.9898
  -6.17	0
  -6.16	31.9898
  -6.14	0
  -6.13	0
  -6.11	31.9898
  -6.09	31.9898
  -6.08	31.9898
  -6.06	0
  -6.05	0
  -6.03	63.9795
  -6.02	63.9795
  -6.00	31.9898
  -5.98	0
  -5.97	31.9898
  -5.95	0
  -5.94	0
  -5.92	0
  -5.91	0
  -5.89	0
  -5.88	0
  -5.86	31.9898
  -5.84	0
  -5.83	0
  -5.81	0
  -5.80	0
  -5.78	0
  -5.77	0
  -5.75	31.9898
  -5.73	31.9898
  -5.72	31.9898
  -5.70	31.9898
  -5.69	95.9693
  -5.67	0
  -5.66	63.9795
  -5.64	31.9898
  -5.63	31.9898
  -5.61	63.9795
  -5.59	0
  -5.58	31.9898
  -5.56	0
  -5.55	95.9693
  -5.53	63.9795
  -5.52	31.9898
  -5.50	0
  -5.48	95.9693
  -5.47	0
  -5.45	63.9795
  -5.44	31.9898
  -5.42	63.9795
  -5.41	31.9898
  -5.39	31.9898
  -5.38	63.9795
  -5.36	63.9795
  -5.34	0
  -5.33	31.9898
  -5.31	0
  -5.30	63.9795
  -5.28	127.959
  -5.27	63.9795
  -5.25	95.9693
  -5.23	63.9795
  -5.22	0
  -5.20	31.9898
  -5.19	63.9795
  -5.17	63.9795
  -5.16	95.9693
  -5.14	31.9898
  -5.13	63.9795
  -5.11	31.9898
  -5.09	31.9898
  -5.08	31.9898
  -5.06	127.959
  -5.05	95.9693
  -5.03	159.949
  -5.02	63.9795
  -5.00	0
  -4.98	0
  -4.97	95.9693
  -4.95	31.9898
  -4.94	31.9898
  -4.92	0
  -4.91	159.949
  -4.89	63.9795
  -4.88	63.9795
  -4.86	0
  -4.84	127.959
  -4.83	127.959
  -4.81	159.949
  -4.80	31.9898
  -4.78	63.9795
  -4.77	31.9898
  -4.75	63.9795
  -4.73	63.9795
  -4.72	95.9693
  -4.70	95.9693
  -4.69	63.9795
  -4.67	95.9693
  -4.66	63.9795
  -4.64	127.959
  -4.63	63.9795
  -4.61	31.9898
  -4.59	127.959
  -4.58	31.9898
  -4.56	63.9795
  -4.55	159.949
  -4.53	95.9693
  -4.52	0
  -4.50	63.9795
  -4.48	127.959
  -4.47	159.949
  -4.45	159.949
  -4.44	63.9795
  -4.42	127.959
  -4.41	159.949
  -4.39	95.9693
  -4.38	63.9795
  -4.36	63.9795
  -4.34	159.949
  -4.33	63.9795
  -4.31	159.949
  -4.30	191.939
  -4.28	191.939
  -4.27	95.9693
  -4.25	127.959
  -4.23	223.928
  -4.22	287.908
  -4.20	63.9795
  -4.19	95.9693
  -4.17	95.9693
  -4.16	223.928
  -4.14	191.939
  -4.13	127.959
  -4.11	159.949
  -4.09	127.959
  -4.08	191.939
  -4.06	319.898
  -4.05	255.918
  -4.03	127.959
  -4.02	95.9693
  -4.00	671.785
  -3.98	223.928
  -3.97	191.939
  -3.95	223.928
  -3.94	319.898
  -3.92	287.908
  -3.91	191.939
  -3.89	319.898
  -3.88	255.918
  -3.86	351.888
  -3.84	415.867
  -3.83	415.867
  -3.81	383.877
  -3.80	415.867
  -3.78	415.867
  -3.77	319.898
  -3.75	479.847
  -3.73	287.908
  -3.72	255.918
  -3.70	447.857
  -3.69	351.888
  -3.67	415.867
  -3.66	447.857
  -3.64	543.826
  -3.63	351.888
  -3.61	607.806
  -3.59	479.847
  -3.58	703.775
  -3.56	575.816
  -3.55	255.918
  -3.53	639.795
  -3.52	383.877
  -3.50	671.785
  -3.48	575.816
  -3.47	735.765
  -3.45	671.785
  -3.44	863.724
  -3.42	639.795
  -3.41	607.806
  -3.39	479.847
  -3.38	895.714
  -3.36	831.734
  -3.34	799.744
  -3.33	639.795
  -3.31	1023.67
  -3.30	1151.63
  -3.28	831.734
  -3.27	831.734
  -3.25	1087.65
  -3.23	735.765
  -3.22	607.806
  -3.20	1055.66
  -3.19	1311.58
  -3.17	1055.66
  -3.16	1599.49
  -3.14	1087.65
  -3.13	1151.63
  -3.11	1183.62
  -3.09	1471.53
  -3.08	1247.6
  -3.06	1631.48
  -3.05	1567.5
  -3.03	1535.51
  -3.02	1471.53
  -3.00	1983.37
  -2.98	1631.48
  -2.97	1791.43
  -2.95	1983.37
  -2.94	1919.39
  -2.92	2495.2
  -2.91	1951.38
  -2.89	1759.44
  -2.88	2495.2
  -2.86	2047.35
  -2.84	2719.13
  -2.83	1791.43
  -2.81	2847.09
  -2.80	2687.14
  -2.78	2751.12
  -2.77	2911.07
  -2.75	2975.05
  -2.73	2783.11
  -2.72	3710.81
  -2.70	3582.85
  -2.69	3422.91
  -2.67	3774.79
  -2.66	3358.93
  -2.64	3550.86
  -2.63	4446.58
  -2.61	4126.68
  -2.59	4158.67
  -2.58	4702.5
  -2.56	5310.3
  -2.55	4926.42
  -2.53	5470.25
  -2.52	5790.15
  -2.50	5470.25
  -2.48	6621.88
  -2.47	6142.04
  -2.45	7165.71
  -2.44	8093.41
  -2.42	7613.57
  -2.41	7933.46
  -2.39	7741.52
  -2.38	9852.85
  -2.36	9373
  -2.34	9788.87
  -2.33	9980.81
  -2.31	10364.7
  -2.30	10268.7
  -2.28	10972.5
  -2.27	12699.9
  -2.25	12987.8
  -2.23	13147.8
  -2.22	13979.5
  -2.20	13595.7
  -2.19	15930.9
  -2.17	15866.9
  -2.16	17210.5
  -2.14	17658.4
  -2.13	18010.2
  -2.11	18362.1
  -2.09	19065.9
  -2.08	21305.2
  -2.06	22648.8
  -2.05	23320.5
  -2.03	25431.9
  -2.02	24792.1
  -2.00	26103.7
  -1.98	27511.2
  -1.97	29654.5
  -1.95	32885.5
  -1.94	33077.4
  -1.92	32981.5
  -1.91	34708.9
  -1.89	35188.8
  -1.88	39155.5
  -1.86	41586.7
  -1.84	41490.7
  -1.83	43762
  -1.81	47025
  -1.80	47440.8
  -1.78	51887.4
  -1.77	53167
  -1.75	54574.6
  -1.73	56941.8
  -1.72	60236.7
  -1.70	64267.5
  -1.69	63915.6
  -1.67	67210.5
  -1.66	68682
  -1.64	71625.1
  -1.63	74056.3
  -1.61	76743.5
  -1.59	79942.4
  -1.58	80230.4
  -1.56	87172.1
  -1.55	88515.7
  -1.53	92162.5
  -1.52	91842.6
  -1.50	98048.7
  -1.48	99616.1
  -1.47	104223
  -1.45	102047
  -1.44	103743
  -1.42	103903
  -1.41	104958
  -1.39	110685
  -1.38	112060
  -1.36	110973
  -1.34	114044
  -1.33	117211
  -1.31	114875
  -1.30	113596
  -1.28	119802
  -1.27	115707
  -1.25	117051
  -1.23	114555
  -1.22	111005
  -1.20	113020
  -1.19	109757
  -1.17	109661
  -1.16	106654
  -1.14	105502
  -1.13	104862
  -1.11	101280
  -1.09	97184.9
  -1.08	98240.6
  -1.06	90019.2
  -1.05	90051.2
  -1.03	84708.9
  -1.02	79814.5
  -1.00	76071.7
  -0.98	69897.7
  -0.97	67562.4
  -0.95	64267.5
  -0.94	60684.6
  -0.92	54478.6
  -0.91	52367.3
  -0.89	47440.8
  -0.88	46705.1
  -0.86	39187.5
  -0.84	37204.1
  -0.83	32789.5
  -0.81	29238.7
  -0.80	27415.2
  -0.78	24216.3
  -0.77	20473.5
  -0.75	18937.9
  -0.73	16986.6
  -0.72	15643
  -0.70	11740.2
  -0.69	11420.3
  -0.67	8765.2
  -0.66	7293.67
  -0.64	7069.74
  -0.63	6206.02
  -0.61	5662.19
  -0.59	4318.62
  -0.58	3326.94
  -0.56	2751.12
  -0.55	2079.34
  -0.53	2111.32
  -0.52	1279.59
  -0.50	1119.64
  -0.48	1439.54
  -0.47	799.744
  -0.45	671.785
  -0.44	351.888
  -0.42	447.857
  -0.41	319.898
  -0.39	351.888
  -0.38	287.908
  -0.36	127.959
  -0.34	63.9795
  -0.33	31.9898
  -0.31	31.9898
  -0.30	95.9693
  -0.28	63.9795
  -0.27	31.9898
  -0.25	0
  -0.23	0
  -0.22	0
  -0.20	0
  -0.19	0
  -0.17	0
  -0.16	0
  -0.14	0
  -0.13	0
  -0.11	0
  -0.09	0
  -0.08	0
  -0.06	0
  -0.05	0
  -0.03	0
  -0.02	0
?	?
